step,sim_time_s,tl_phase,halt_north,halt_south,halt_east,halt_west,wait_north,wait_south,wait_east,wait_west,speed_north,speed_south,speed_east,speed_west,vehicles_in_network,agent_action,agent_action_label,phase_decision_timer
2962,2962.0,4,12,54,0,6,399.0,1375.0,0.0,504.0,1.466,0.0,27.78,6.945,1366,2,turn_green,14.0
2963,2963.0,4,13,54,1,5,412.0,1429.0,0.0,414.0,0.877,0.0,20.485,5.248,1366,2,turn_green,14.0
2964,2964.0,4,12,54,0,4,412.0,1483.0,0.0,323.0,0.689,0.0,20.05,5.162,1366,2,turn_green,14.0
2965,2965.0,4,13,54,0,2,425.0,1537.0,0.0,150.0,2.373,0.0,15.939,5.454,1365,2,turn_green,14.0
2966,2960.0,2,13,54,0,2,438.0,1591.0,0.0,74.0,1.82,0.0,14.111,4.566,1365,2,turn_green,0.0
2967,2967.0,4,15,54,0,1,453.0,1645.0,0.0,1.0,3.016,0.0,12.433,4.789,1365,2,turn_green,1.0
2968,2968.0,4,15,54,1,1,468.0,1699.0,1.0,1.0,2.726,0.0,12.177,4.918,1363,2,turn_green,2.0
2969,2969.0,4,15,54,1,2,483.0,1753.0,2.0,2.0,2.292,0.0,10.16,6.472,1363,2,turn_green,3.0
2970,2970.0,4,15,54,1,2,498.0,1807.0,3.0,4.0,1.764,0.0,8.154,6.459,1362,2,turn_green,4.0
2971,2971.0,4,15,54,1,3,513.0,1861.0,4.0,7.0,2.782,0.0,6.675,6.456,1361,2,turn_green,5.0
2972,2972.0,4,15,54,3,3,528.0,1915.0,7.0,10.0,2.291,0.0,5.845,1.92,1361,2,turn_green,6.0
2973,2973.0,4,15,54,4,2,543.0,1969.0,11.0,8.0,3.034,0.0,5.572,6.941,1361,2,turn_green,7.0
2974,2974.0,4,15,54,4,1,558.0,2023.0,15.0,6.0,3.78,0.0,7.641,6.949,1359,2,turn_green,8.0
2975,2975.0,5,16,54,4,1,574.0,2077.0,19.0,7.0,3.161,0.0,6.892,7.536,1359,2,turn_green,0.0
2976,2976.0,4,16,54,4,1,590.0,2131.0,23.0,8.0,3.716,0.0,6.185,7.353,1359,2,turn_green,1.0
2977,2977.0,4,17,54,4,2,607.0,2185.0,27.0,10.0,3.136,0.0,5.435,8.001,1359,2,turn_green,2.0
2978,2978.0,4,17,54,4,2,624.0,2239.0,31.0,12.0,3.451,0.0,4.767,8.727,1359,2,turn_green,3.0
2979,2979.0,4,17,54,4,3,641.0,2293.0,35.0,14.0,2.659,0.0,4.659,2.128,1359,2,turn_green,4.0
2980,2980.0,4,18,54,4,2,659.0,2347.0,39.0,16.0,1.866,0.0,4.65,1.963,1359,2,turn_green,5.0
2981,2981.0,4,18,54,5,2,677.0,2401.0,44.0,18.0,1.202,0.0,4.631,2.88,1359,2,turn_green,6.0
2982,2982.0,4,18,54,5,2,695.0,2455.0,49.0,20.0,0.746,0.0,4.63,7.593,1358,2,turn_green,7.0
2983,2983.0,4,20,54,5,2,715.0,2509.0,54.0,22.0,0.441,0.0,4.882,7.178,1358,2,turn_green,8.0
2984,2984.0,4,20,54,5,2,735.0,2563.0,59.0,24.0,0.216,0.0,5.155,5.243,1356,2,turn_green,9.0
2985,2985.0,5,20,54,5,2,755.0,2617.0,64.0,26.0,0.089,0.0,5.429,7.93,1355,0,NS_green,10.0
2986,2986.0,5,21,54,5,2,776.0,2671.0,69.0,28.0,0.034,0.0,5.519,6.765,1355,0,NS_green,10.0
2987,2987.0,5,21,54,5,2,797.0,2725.0,74.0,30.0,0.005,0.0,5.067,3.821,1355,0,NS_green,10.0
2988,2988.0,5,22,54,5,3,819.0,2779.0,79.0,33.0,0.001,0.0,4.424,2.265,1355,0,NS_green,10.0
2989,2989.0,0,19,51,5,3,640.0,2634.0,84.0,35.0,0.0,0.0,4.003,1.588,1354,0,NS_green,10.0
2990,2990.0,0,16,48,6,5,461.0,2491.0,90.0,40.0,0.207,0.082,3.969,1.12,1353,0,NS_green,10.0
2991,2985.0,4,13,45,6,4,285.0,2346.0,96.0,43.0,0.675,0.244,3.969,0.611,1353,0,NS_green,0.0
2992,2992.0,0,10,42,6,7,176.0,2200.0,102.0,50.0,0.696,0.297,3.969,0.127,1353,0,NS_green,1.0
2993,2993.0,0,7,39,6,7,86.0,2052.0,108.0,57.0,1.421,0.445,3.969,0.046,1353,0,NS_green,2.0
2994,2994.0,0,4,36,6,8,40.0,1902.0,114.0,65.0,2.276,0.614,3.969,0.027,1353,0,NS_green,3.0
2995,2995.0,0,2,33,6,9,18.0,1751.0,120.0,74.0,2.474,0.73,3.969,0.011,1352,0,NS_green,4.0
2996,2996.0,0,1,30,6,9,9.0,1600.0,126.0,83.0,5.281,1.101,3.969,0.001,1352,0,NS_green,5.0
2997,2997.0,0,0,28,6,9,0.0,1509.0,132.0,92.0,7.355,1.167,5.472,0.0,1351,0,NS_green,6.0
2998,2998.0,0,0,25,6,9,0.0,1354.0,138.0,101.0,8.277,1.607,5.14,0.0,1348,0,NS_green,7.0
2999,2999.0,0,0,23,6,9,0.0,1257.0,144.0,110.0,10.706,1.727,4.728,0.0,1348,0,NS_green,8.0
3000,3000.0,0,0,20,6,9,0.0,1098.0,150.0,119.0,11.385,2.049,1.318,0.0,1348,0,NS_green,9.0
3001,3001.0,1,0,17,6,8,0.0,938.0,156.0,118.0,14.16,2.345,1.18,0.23,1348,1,EW_green,10.0
3002,3002.0,2,0,14,3,5,0.0,778.0,65.0,55.0,13.489,2.648,0.835,0.642,1346,1,EW_green,10.0
3003,3003.0,2,0,12,3,4,0.0,675.0,25.0,45.0,12.019,2.752,0.306,3.885,1345,1,EW_green,10.0
3004,3004.0,2,0,11,2,4,0.0,510.0,3.0,49.0,9.559,2.678,0.212,3.802,1344,1,EW_green,10.0
3005,3005.0,2,1,9,5,5,1.0,404.0,8.0,54.0,7.178,2.706,0.084,3.681,1344,1,EW_green,10.0
3006,3006.0,2,3,8,6,6,4.0,297.0,14.0,60.0,4.743,2.719,0.057,3.871,1342,1,EW_green,10.0
3007,3001.0,0,4,8,7,6,8.0,187.0,21.0,66.0,2.653,2.722,0.014,3.742,1341,1,EW_green,0.0
3008,3008.0,2,4,7,7,6,12.0,78.0,28.0,72.0,1.177,2.714,0.004,6.945,1338,1,EW_green,1.0
3009,3009.0,2,5,9,7,6,17.0,27.0,35.0,78.0,0.593,2.732,0.002,6.945,1337,1,EW_green,2.0
3010,3010.0,2,7,10,7,6,24.0,37.0,42.0,84.0,0.031,2.709,2.577,6.945,1335,1,EW_green,3.0
3011,3011.0,2,8,11,7,6,32.0,48.0,49.0,90.0,0.009,2.511,2.014,6.445,1332,1,EW_green,4.0
3012,3012.0,2,8,14,3,5,40.0,62.0,21.0,88.0,0.004,2.313,7.878,7.509,1553,1,EW_green,5.0
3013,3013.0,2,8,16,1,5,48.0,78.0,7.0,93.0,0.001,2.03,7.893,7.551,1553,1,EW_green,6.0
3014,3014.0,2,8,17,0,5,56.0,95.0,0.0,98.0,0.0,1.918,8.471,7.06,1551,1,EW_green,7.0
3015,3015.0,3,8,19,0,6,64.0,114.0,0.0,104.0,0.0,1.732,7.054,6.945,1549,1,EW_green,0.0
3016,3016.0,2,8,21,0,5,72.0,135.0,0.0,108.0,3.332,1.417,21.055,6.964,1545,1,EW_green,1.0
3017,3017.0,2,8,23,0,6,80.0,158.0,0.0,114.0,3.302,1.324,21.428,5.265,1544,1,EW_green,2.0
3018,3018.0,2,8,25,0,6,88.0,183.0,0.0,120.0,2.802,1.09,21.869,5.546,1542,1,EW_green,3.0
3019,3019.0,2,8,29,0,6,96.0,212.0,0.0,126.0,2.302,0.984,26.494,6.81,1540,1,EW_green,4.0
3020,3020.0,2,8,30,0,6,104.0,242.0,0.0,132.0,1.802,0.749,26.108,6.338,1537,1,EW_green,5.0
3021,3021.0,2,8,32,0,7,112.0,274.0,0.0,139.0,1.354,0.574,27.78,6.173,1535,1,EW_green,6.0
3022,3022.0,2,8,32,0,6,120.0,303.0,0.0,144.0,0.854,0.515,27.966,6.201,1535,1,EW_green,7.0
3023,3023.0,2,8,34,0,7,128.0,336.0,0.0,151.0,0.393,0.414,27.454,6.173,1534,1,EW_green,8.0
3024,3024.0,2,9,36,0,7,137.0,371.0,0.0,158.0,3.198,0.277,27.78,6.174,1532,1,EW_green,9.0
3025,3025.0,2,9,39,0,7,146.0,410.0,0.0,165.0,5.611,0.218,22.821,6.173,1532,1,EW_green,10.0
3026,3026.0,2,9,42,0,7,155.0,452.0,0.0,172.0,5.21,0.181,23.169,6.173,1531,1,EW_green,11.0
3027,3027.0,2,9,44,0,7,164.0,496.0,0.0,179.0,6.593,0.123,23.536,6.173,1531,1,EW_green,12.0
3028,3028.0,2,9,46,0,7,173.0,542.0,0.0,186.0,5.769,0.087,24.146,6.173,1530,1,EW_green,13.0
3029,3029.0,2,9,49,1,7,182.0,591.0,0.0,193.0,4.695,0.055,19.104,6.173,1529,1,EW_green,14.0
3030,3030.0,2,9,51,0,7,191.0,642.0,0.0,200.0,3.635,0.017,19.72,6.173,1528,1,EW_green,15.0
3031,3031.0,2,9,53,0,7,200.0,695.0,0.0,207.0,2.8,0.01,20.38,6.173,1526,1,EW_green,16.0
3032,3032.0,2,9,54,0,7,209.0,749.0,0.0,214.0,1.682,0.006,22.231,6.173,1525,1,EW_green,17.0
3033,3033.0,2,9,54,0,7,218.0,803.0,0.0,221.0,1.04,0.004,22.7,6.173,1525,1,EW_green,18.0
3034,3034.0,2,10,54,0,7,228.0,857.0,0.0,228.0,0.473,0.002,23.318,6.173,1525,1,EW_green,19.0
3035,3035.0,3,11,54,0,7,239.0,911.0,0.0,235.0,0.264,0.001,23.069,6.173,1524,1,EW_green,0.0
3036,3036.0,2,11,54,0,7,250.0,965.0,0.0,242.0,0.045,0.001,21.944,6.173,1522,1,EW_green,1.0
3037,3037.0,2,12,54,0,7,262.0,1019.0,0.0,249.0,0.003,0.0,27.78,6.385,1520,1,EW_green,2.0
3038,3038.0,2,12,54,0,7,274.0,1073.0,0.0,256.0,0.0,0.0,27.78,6.173,1519,1,EW_green,3.0
3039,3039.0,2,11,54,0,7,270.0,1127.0,0.0,263.0,0.159,0.0,27.78,6.173,1518,1,EW_green,4.0
3040,3040.0,2,11,54,0,7,281.0,1181.0,0.0,270.0,0.343,0.0,27.78,6.173,1518,1,EW_green,5.0
3041,3041.0,2,11,54,0,7,292.0,1235.0,0.0,277.0,0.079,0.0,27.78,4.523,1518,1,EW_green,6.0
3042,3042.0,2,11,54,0,7,303.0,1289.0,0.0,284.0,0.042,0.0,27.78,4.698,1518,1,EW_green,7.0
3043,3043.0,2,12,54,0,7,315.0,1343.0,0.0,291.0,0.001,0.0,27.78,4.826,1518,1,EW_green,8.0
3044,3044.0,2,12,54,0,7,327.0,1397.0,0.0,298.0,0.001,0.0,27.78,4.993,1517,1,EW_green,9.0
3045,3045.0,2,12,54,0,7,339.0,1451.0,0.0,305.0,0.0,0.0,27.78,6.173,1515,1,EW_green,10.0
3046,3046.0,2,12,54,0,7,351.0,1505.0,0.0,312.0,0.0,0.0,27.78,6.086,1514,1,EW_green,11.0
3047,3047.0,2,12,54,0,7,363.0,1559.0,0.0,319.0,0.0,0.0,27.78,6.173,1514,1,EW_green,12.0
3048,3048.0,2,12,54,0,7,375.0,1613.0,0.0,326.0,0.0,0.0,27.78,6.173,1514,1,EW_green,13.0
3049,3049.0,2,12,54,0,7,387.0,1667.0,0.0,333.0,0.0,0.0,27.78,6.173,1514,1,EW_green,14.0
3050,3050.0,3,12,54,0,7,399.0,1721.0,0.0,340.0,0.0,0.0,27.78,6.173,1514,1,EW_green,0.0
3051,3051.0,2,12,54,0,7,411.0,1775.0,0.0,347.0,0.0,0.0,27.78,6.173,1514,1,EW_green,1.0
3052,3052.0,2,12,54,0,7,423.0,1829.0,0.0,354.0,0.0,0.0,27.78,4.567,1513,1,EW_green,2.0
3053,3053.0,2,12,54,0,7,435.0,1883.0,0.0,361.0,0.0,0.0,27.216,4.734,1510,1,EW_green,3.0
3054,3054.0,2,12,54,0,7,447.0,1937.0,0.0,368.0,0.0,0.0,27.115,6.173,1509,1,EW_green,4.0
3055,3055.0,2,12,54,0,7,459.0,1991.0,0.0,375.0,0.0,0.0,27.78,5.403,1508,1,EW_green,5.0
3056,3056.0,2,12,54,0,7,471.0,2045.0,0.0,382.0,0.0,0.0,27.78,6.173,1507,1,EW_green,6.0
3057,3057.0,2,12,54,0,7,483.0,2099.0,0.0,389.0,0.0,0.0,27.78,5.502,1506,1,EW_green,7.0
3058,3058.0,2,12,54,0,7,495.0,2153.0,0.0,396.0,0.0,0.0,27.78,6.173,1505,1,EW_green,8.0
3059,3059.0,2,12,54,0,7,507.0,2207.0,0.0,403.0,0.0,0.0,27.78,6.173,1505,1,EW_green,9.0
3060,3060.0,2,12,54,0,7,519.0,2261.0,0.0,410.0,0.0,0.0,27.78,6.173,1504,1,EW_green,10.0
3061,3061.0,2,12,54,0,7,531.0,2315.0,0.0,417.0,0.0,0.0,27.78,6.173,1504,1,EW_green,11.0
3062,3062.0,2,12,54,0,7,543.0,2369.0,0.0,424.0,0.0,0.0,28.001,6.173,1504,1,EW_green,12.0
3063,3063.0,2,12,54,0,7,555.0,2423.0,0.0,431.0,2.175,0.0,27.886,6.173,1504,1,EW_green,13.0
3064,3064.0,2,12,54,0,7,567.0,2477.0,0.0,438.0,2.147,0.0,27.78,6.173,1503,1,EW_green,14.0
3065,3065.0,2,12,54,0,7,579.0,2531.0,0.0,445.0,1.967,0.0,27.78,5.849,1503,1,EW_green,15.0
3066,3066.0,2,12,54,0,7,591.0,2585.0,0.0,452.0,1.62,0.0,27.78,6.173,1503,1,EW_green,16.0
3067,3067.0,3,12,54,0,7,603.0,2639.0,0.0,459.0,3.235,0.0,27.78,6.173,1502,2,turn_green,17.0
3068,3068.0,4,12,54,0,6,615.0,2693.0,0.0,387.0,2.827,0.0,27.78,6.945,1502,2,turn_green,17.0
3069,3069.0,4,12,54,0,5,627.0,2747.0,0.0,315.0,3.973,0.0,27.78,7.179,1501,2,turn_green,17.0
3070,3070.0,4,12,54,0,4,639.0,2801.0,0.0,243.0,3.314,0.0,17.797,7.665,1501,2,turn_green,17.0
3071,3071.0,4,12,54,0,2,651.0,2855.0,0.0,104.0,2.754,0.0,18.727,8.749,1501,2,turn_green,17.0
3072,3072.0,4,13,54,0,2,664.0,2909.0,0.0,51.0,2.145,0.0,19.913,8.006,1501,2,turn_green,17.0
3073,3067.0,2,13,54,0,1,677.0,2963.0,0.0,1.0,1.576,0.0,19.323,8.125,1501,2,turn_green,0.0
3074,3074.0,4,13,54,0,2,690.0,3017.0,0.0,3.0,1.045,0.0,17.233,8.564,1501,2,turn_green,1.0
3075,3075.0,4,13,54,0,1,703.0,3071.0,0.0,2.0,0.591,0.0,15.331,8.997,1501,2,turn_green,2.0
3076,3076.0,4,13,54,1,1,716.0,3125.0,1.0,1.0,0.269,0.0,13.824,10.428,1498,2,turn_green,3.0
3077,3077.0,4,14,54,1,1,730.0,3179.0,2.0,1.0,0.01,0.0,12.845,10.34,1498,2,turn_green,4.0
3078,3078.0,4,15,54,2,0,745.0,3233.0,4.0,0.0,1.744,0.0,11.931,10.717,1498,2,turn_green,5.0
3079,3079.0,4,15,54,3,0,760.0,3287.0,7.0,0.0,1.708,0.0,11.127,12.12,1498,2,turn_green,6.0
3080,3080.0,4,15,54,3,1,775.0,3341.0,10.0,1.0,1.426,0.0,11.114,12.668,1498,2,turn_green,7.0
3081,3081.0,4,15,54,3,1,790.0,3395.0,13.0,2.0,1.161,0.0,11.112,14.789,1498,2,turn_green,8.0
3082,3082.0,5,15,54,3,0,805.0,3449.0,16.0,0.0,0.88,0.0,11.112,15.238,1498,2,turn_green,0.0
3083,3083.0,4,15,54,3,0,820.0,3503.0,19.0,0.0,0.602,0.0,11.112,17.322,1498,2,turn_green,1.0
3084,3084.0,4,15,54,3,0,835.0,3557.0,22.0,0.0,0.334,0.0,11.112,17.948,1498,2,turn_green,2.0
3085,3085.0,4,15,54,3,0,850.0,3611.0,25.0,0.0,0.132,0.0,10.638,18.632,1497,2,turn_green,3.0
3086,3086.0,4,15,54,3,1,865.0,3665.0,28.0,0.0,0.028,0.0,10.97,11.923,1496,2,turn_green,4.0
3087,3087.0,4,16,54,3,0,881.0,3719.0,31.0,0.0,0.005,0.0,11.24,13.932,1496,2,turn_green,5.0
3088,3088.0,5,16,54,3,0,897.0,3773.0,34.0,0.0,1.606,0.0,10.49,14.444,1495,0,NS_green,0.0
3089,3089.0,0,13,51,3,1,663.0,3571.0,37.0,1.0,1.785,0.013,9.357,13.149,1495,0,NS_green,1.0
3090,3090.0,0,11,48,3,1,431.0,3371.0,40.0,1.0,1.899,0.065,7.873,12.595,1494,0,NS_green,2.0
3091,3091.0,0,8,46,3,1,242.0,3171.0,43.0,2.0,3.567,0.201,6.519,12.658,1493,0,NS_green,3.0
3092,3092.0,0,6,43,3,2,60.0,2970.0,46.0,4.0,3.818,0.161,6.492,12.309,1493,0,NS_green,4.0
3093,3093.0,0,1,40,4,2,2.0,2767.0,50.0,6.0,5.724,0.331,5.524,12.107,1493,0,NS_green,5.0
3094,3094.0,0,1,37,5,2,1.0,2563.0,55.0,8.0,6.161,0.609,4.764,12.0,1493,0,NS_green,6.0
3095,3095.0,0,1,34,6,3,1.0,2439.0,61.0,11.0,6.208,0.583,1.165,11.963,1493,0,NS_green,7.0
3096,3096.0,0,0,31,6,3,0.0,2232.0,67.0,14.0,6.466,0.928,1.205,11.931,1492,0,NS_green,8.0
3097,3097.0,0,0,28,6,4,0.0,2024.0,73.0,18.0,6.192,0.98,0.559,11.913,1492,0,NS_green,9.0
3098,3098.0,1,0,26,6,4,0.0,1891.0,79.0,22.0,7.175,1.243,0.165,11.909,1490,1,EW_green,10.0
3099,3099.0,1,0,24,7,4,0.0,1761.0,86.0,26.0,7.134,1.384,0.005,11.907,1490,1,EW_green,10.0
3100,3100.0,1,0,22,7,4,0.0,1626.0,93.0,30.0,5.877,1.633,0.003,11.906,1490,1,EW_green,10.0
3101,3101.0,1,1,19,7,4,1.0,1412.0,100.0,34.0,6.707,1.753,0.0,7.77,1490,1,EW_green,10.0
3102,3102.0,2,2,18,3,4,3.0,1277.0,43.0,38.0,5.298,1.721,0.422,7.33,1489,1,EW_green,10.0
3103,3103.0,2,4,18,3,4,7.0,1062.0,12.0,42.0,3.754,1.706,1.143,8.188,1487,1,EW_green,10.0
3104,3098.0,0,4,16,3,5,11.0,845.0,5.0,47.0,3.174,1.727,1.296,7.353,1485,1,EW_green,0.0
3105,3105.0,2,6,15,5,5,17.0,704.0,10.0,52.0,2.627,1.728,2.209,5.891,1483,1,EW_green,1.0
3106,3106.0,2,6,13,7,6,23.0,484.0,17.0,58.0,1.75,1.765,2.047,6.945,1482,1,EW_green,2.0
3107,3107.0,2,6,14,7,5,29.0,421.0,24.0,62.0,1.133,1.704,1.58,6.761,1481,1,EW_green,3.0
3108,3108.0,2,7,13,7,6,36.0,201.0,31.0,68.0,0.574,1.647,1.116,6.26,1478,1,EW_green,4.0
3109,3109.0,2,7,13,7,7,43.0,133.0,38.0,75.0,0.17,1.593,0.566,6.184,1478,1,EW_green,5.0
3110,3110.0,2,7,14,9,6,50.0,67.0,47.0,80.0,0.027,1.679,0.022,6.195,1475,1,EW_green,6.0
3111,3111.0,2,8,16,9,7,58.0,83.0,56.0,87.0,0.0,1.606,0.019,6.176,1475,1,EW_green,7.0
3112,3112.0,2,8,18,5,7,66.0,101.0,28.0,94.0,0.0,1.495,6.228,6.179,1474,1,EW_green,8.0
3113,3113.0,2,8,20,2,7,74.0,121.0,12.0,101.0,0.0,1.346,6.231,6.174,1473,1,EW_green,9.0
3114,3114.0,2,8,22,0,7,82.0,143.0,0.0,108.0,3.101,1.167,6.655,5.075,1470,1,EW_green,10.0
3115,3115.0,2,8,24,1,7,90.0,167.0,0.0,115.0,3.038,1.041,6.724,3.584,1468,1,EW_green,11.0
3116,3116.0,2,8,25,0,7,98.0,192.0,0.0,122.0,2.778,0.902,11.478,4.684,1466,1,EW_green,12.0
3117,3117.0,2,8,28,0,7,106.0,220.0,0.0,129.0,5.084,0.84,13.809,6.173,1464,1,EW_green,13.0
3118,3118.0,2,8,30,0,7,114.0,250.0,0.0,136.0,4.6,0.703,16.916,5.768,1463,1,EW_green,14.0
3119,3119.0,2,8,33,0,7,122.0,283.0,0.0,143.0,6.01,0.418,22.558,6.007,1463,1,EW_green,15.0
3120,3120.0,2,8,33,0,7,130.0,316.0,0.0,150.0,7.031,0.278,23.014,6.173,1461,1,EW_green,16.0
3121,3121.0,2,8,36,0,7,138.0,352.0,0.0,157.0,6.323,0.349,23.441,6.173,1461,1,EW_green,17.0
3122,3122.0,3,9,38,0,7,147.0,390.0,0.0,164.0,5.108,0.302,22.316,6.173,1460,1,EW_green,0.0
3123,3123.0,2,9,39,0,7,156.0,429.0,0.0,171.0,4.048,0.209,24.046,6.173,1460,1,EW_green,1.0
3124,3124.0,2,9,40,0,7,165.0,469.0,0.0,178.0,2.922,0.127,24.409,6.173,1459,1,EW_green,2.0
3125,3125.0,2,9,44,0,7,174.0,513.0,0.0,185.0,2.054,0.108,24.963,4.5,1458,1,EW_green,3.0
3126,3126.0,2,9,45,0,7,183.0,558.0,0.0,192.0,1.295,0.073,27.78,4.72,1456,1,EW_green,4.0
3127,3127.0,2,9,48,0,7,192.0,606.0,0.0,199.0,0.566,0.048,27.78,6.173,1455,1,EW_green,5.0
3128,3128.0,2,12,50,0,7,204.0,656.0,0.0,206.0,0.013,0.03,26.855,6.173,1455,1,EW_green,6.0
3129,3129.0,2,12,51,0,7,216.0,707.0,0.0,213.0,0.002,0.02,26.924,6.173,1455,1,EW_green,7.0
3130,3130.0,2,12,52,0,7,228.0,759.0,0.0,220.0,0.001,0.01,27.78,6.173,1455,1,EW_green,8.0
3131,3131.0,2,12,54,0,7,240.0,813.0,0.0,227.0,2.043,0.004,27.78,6.173,1453,1,EW_green,9.0
3132,3132.0,2,12,54,0,7,252.0,867.0,0.0,234.0,1.992,0.002,27.78,6.173,1453,1,EW_green,10.0
3133,3133.0,2,12,54,0,7,264.0,921.0,0.0,241.0,1.76,0.002,27.78,6.173,1451,1,EW_green,11.0
3134,3134.0,2,12,54,0,7,276.0,975.0,0.0,248.0,1.414,0.001,27.78,5.756,1450,1,EW_green,12.0
3135,3135.0,2,12,54,0,7,288.0,1029.0,0.0,255.0,1.135,0.0,27.78,5.844,1447,1,EW_green,13.0
3136,3136.0,2,12,54,0,7,300.0,1083.0,0.0,262.0,0.789,0.0,27.78,6.173,1446,1,EW_green,14.0
3137,3137.0,2,12,54,0,7,312.0,1137.0,0.0,269.0,0.454,0.0,27.78,6.173,1446,1,EW_green,15.0
3138,3138.0,3,12,54,0,7,324.0,1191.0,0.0,276.0,1.815,0.0,27.78,6.173,1446,1,EW_green,0.0
3139,3139.0,2,12,54,0,7,336.0,1245.0,0.0,283.0,1.68,0.0,27.78,6.173,1446,1,EW_green,1.0
3140,3140.0,2,13,54,0,7,349.0,1299.0,0.0,290.0,1.612,0.0,27.931,6.173,1445,1,EW_green,2.0
3141,3141.0,2,13,54,0,7,362.0,1353.0,0.0,297.0,1.617,0.0,28.204,5.108,1445,1,EW_green,3.0
3142,3142.0,2,13,54,0,7,375.0,1407.0,0.0,304.0,1.377,0.0,27.78,3.489,1442,1,EW_green,4.0
3143,3143.0,2,13,54,0,7,388.0,1461.0,0.0,311.0,1.055,0.0,27.78,4.608,1442,1,EW_green,5.0
3144,3144.0,2,13,54,0,7,401.0,1515.0,0.0,318.0,0.786,0.0,27.78,6.173,1441,1,EW_green,6.0
3145,3145.0,2,13,54,0,7,414.0,1569.0,0.0,325.0,0.464,0.0,27.78,6.173,1441,1,EW_green,7.0
3146,3146.0,2,13,54,0,7,427.0,1623.0,0.0,332.0,0.169,0.0,27.78,6.173,1440,1,EW_green,8.0
3147,3147.0,2,13,54,0,7,440.0,1677.0,0.0,339.0,0.059,0.0,27.78,6.173,1440,1,EW_green,9.0
3148,3148.0,2,14,54,0,7,454.0,1731.0,0.0,346.0,0.001,0.0,26.416,6.173,1440,1,EW_green,10.0
3149,3149.0,2,14,54,0,7,468.0,1785.0,0.0,353.0,0.0,0.0,26.604,6.173,1440,1,EW_green,11.0
3150,3150.0,2,14,54,0,7,482.0,1839.0,0.0,360.0,0.0,0.0,27.081,6.173,1440,1,EW_green,12.0
3151,3151.0,2,14,54,0,7,496.0,1893.0,0.0,367.0,0.0,0.0,27.134,6.173,1440,1,EW_green,13.0
3152,3152.0,2,14,54,1,7,510.0,1947.0,0.0,374.0,0.0,0.0,19.634,6.173,1439,1,EW_green,14.0
3153,3153.0,2,14,54,0,7,524.0,2001.0,0.0,381.0,0.0,0.0,20.64,5.104,1438,1,EW_green,15.0
3154,3154.0,2,14,54,0,7,538.0,2055.0,0.0,388.0,0.0,0.0,19.446,4.604,1437,1,EW_green,16.0
3155,3155.0,2,14,54,0,7,552.0,2109.0,0.0,395.0,0.0,0.0,20.441,6.173,1436,1,EW_green,17.0
3156,3156.0,2,14,54,0,7,566.0,2163.0,0.0,402.0,0.0,0.0,22.676,6.173,1436,1,EW_green,18.0
3157,3157.0,3,14,54,0,7,580.0,2217.0,0.0,409.0,0.0,0.0,23.152,6.173,1436,1,EW_green,0.0
3158,3158.0,2,14,54,0,7,594.0,2271.0,0.0,416.0,0.0,0.0,23.498,6.173,1436,1,EW_green,1.0
3159,3159.0,2,14,54,0,7,608.0,2325.0,0.0,423.0,2.071,0.0,25.584,6.173,1436,1,EW_green,2.0
3160,3160.0,2,14,54,0,7,622.0,2379.0,0.0,430.0,2.003,0.0,25.514,6.173,1436,1,EW_green,3.0
3161,3161.0,2,14,54,0,7,636.0,2433.0,0.0,437.0,1.703,0.0,27.78,6.173,1436,1,EW_green,4.0
3162,3162.0,2,14,54,0,7,650.0,2487.0,0.0,444.0,1.403,0.0,27.78,6.173,1435,1,EW_green,5.0
3163,3163.0,2,14,54,0,7,664.0,2541.0,0.0,451.0,1.103,0.0,27.78,6.173,1435,1,EW_green,6.0
3164,3164.0,2,14,54,0,7,678.0,2595.0,0.0,458.0,0.885,0.0,27.78,5.219,1435,1,EW_green,7.0
3165,3165.0,2,14,54,0,7,692.0,2649.0,0.0,465.0,0.585,0.0,27.78,6.173,1435,1,EW_green,8.0
3166,3166.0,2,14,54,0,7,706.0,2703.0,0.0,472.0,0.365,0.0,27.78,6.173,1433,1,EW_green,9.0
3167,3167.0,2,14,54,0,7,720.0,2757.0,0.0,479.0,0.096,0.0,27.78,6.091,1432,1,EW_green,10.0
3168,3168.0,2,14,54,0,7,734.0,2811.0,0.0,486.0,0.046,0.0,27.78,6.001,1432,1,EW_green,11.0
3169,3169.0,3,15,54,0,7,749.0,2865.0,0.0,493.0,0.001,0.0,27.78,6.173,1432,0,NS_green,12.0
3170,3170.0,3,15,54,0,7,764.0,2919.0,0.0,500.0,1.787,0.0,27.78,6.173,1432,0,NS_green,12.0
3171,3171.0,4,15,54,0,6,779.0,2973.0,0.0,425.0,3.285,0.0,27.78,6.945,1432,0,NS_green,12.0
3172,3172.0,4,15,54,0,5,794.0,3027.0,0.0,350.0,3.134,0.0,27.78,6.055,1432,0,NS_green,12.0
3173,3173.0,4,15,54,0,4,809.0,3081.0,0.0,276.0,2.763,0.0,25.871,5.98,1432,0,NS_green,12.0
3174,3174.0,4,15,54,0,2,824.0,3135.0,0.0,131.0,3.595,0.0,23.339,6.187,1431,0,NS_green,12.0
3175,3169.0,2,15,54,0,2,839.0,3189.0,0.0,66.0,3.074,0.0,21.089,5.01,1430,0,NS_green,0.0
